ord,TIME,LATITUDE,LONGITUDE,ALTITUDE,VEHICLE_ID,BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,TERM FUEL TRIM BANK 1,FUEL_ECONOMY,LONG TERM FUEL TRIM BANK 2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT_TERM_FUEL_TRIM_BANK_1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,aqui
1505,1.51E+12,-587.958.525,-3.517.855.751,37,control4,99,87,36.5,48.2,10,,34,4.97,,,,,32,,0,,-2.3,0:08:21,22,MIL is OFF0 codes,,65.1,1,
1506,1.51E+12,-587.958.525,-3.517.855.751,37,control4,,88,36.1,67.5,10,815,74,20.42,,,,,31,,4,,0,0:08:25,32.9,MIL is OFF0 codes,,72.5,1,
1507,1.51E+12,-587.958.525,-3.517.855.751,37,control4,99,88,35.3,100,10,1826,22,71.27,,,,,30,,37,,0,0:08:29,83.5,MIL is OFF0 codes,,63.9,1,
1508,1.51E+12,-587.996.688,-3.517.884.212,35,control4,98,89,39.6,35.3,10,3168,96,14,,,,,30,,61,,0,0:08:33,30.6,MIL is OFF0 codes,,63.5,0,
1509,1.51E+12,-588.052.668,-3.517.923.037,33,control4,99,89,42.7,100,10,4308,96,78.96,,,,,30,,75,,-3.9,0:08:37,83.5,MIL is OFF0 codes,,60.8,0,
1510,1.51E+12,-588.117.557,-3.517.972.248,35,control4,99,90,45.1,21.6,10,3901,99,11.14,,,,,29,,91,,-0.8,0:08:41,29,MIL is OFF0 codes,,,,
1511,1.51E+12,-588.203.974,-3.518.038.788,36,control4,98,90,45.9,96.1,10,4627,98,42.15,,,,,29,,105,,-8.6,0:08:45,38.4,MIL is OFF0 codes,,67.1,1,
1512,1.51E+12,-588.286.689,-3.518.103.499,32,control4,98,91,,17.3,10,5039,45,7.12,,,,,30,,99,,0,0:08:49,25.9,MIL is OFF0 codes,,,,
1513,1.51E+12,-588.377.142,-3.518.136.353,36,control4,98,91,43.5,100,10,4939,30,47.5,,,,,30,,95,,0,0:08:53,83.5,MIL is OFF0 codes,,,,
1514,1.51E+12,-588.469.886,-3.518.131.955,40,control4,98,90,45.1,47.1,10,4685,18,16.89,,,,,30,,91,,0,0:08:57,29.4,MIL is OFF0 codes,,71,1,
1515,1.51E+12,-588.560.913,-3.518.107.548,42,control4,98,90,43.5,16.9,10,4354,19,6.89,,,,,30,,82,,0,0:09:01,25.5,MIL is OFF0 codes,,65.1,1,
1516,1.51E+12,-588.641.903,-3.518.087.665,44,control4,98,90,41.2,15.3,10,4182,96,5.65,,,,,29,,98,,0,0:09:05,24.3,MIL is OFF0 codes,,63.9,1,
1517,1.51E+12,-588.740.073,-3.518.064.811,45,control4,98,89,39.2,17.6,10,4945,97,6.56,,,,,29,,111,,0,0:09:09,25.1,MIL is OFF0 codes,,64.7,1,
1518,1.51E+12,-588.847.129,-3.518.038.791,44,control4,99,89,36.5,40,10,3884,101,4.56,,,,,29,,115,,-2.3,0:09:13,20,MIL is OFF0 codes,,64.3,1,
1519,1.51E+12,-588.967.714,-3.518.016.074,45,control4,99,89,35.7,39.6,10,3891,18,4.24,,,,,29,,119,,-2.3,0:09:17,20.4,MIL is OFF0 codes,4300,57.6,1,
1520,1.51E+12,-589.079.174,-351.799.145,48,control4,99,88,36.1,37.6,10,3824,96,4.19,,,,,29,,109,,-4.7,0:09:21,20,MIL is OFF0 codes,,58,1,
1521,1.51E+12,-589.183.738,-3.517.956.377,48,control4,99,88,37.3,36.9,10,3664,101,4.12,,,,,29,,119,,-1.6,0:09:25,20,MIL is OFF0 codes,,56.1,1,
1522,1.51E+12,-589.288.773,-3.517.910.258,49,control4,99,88,38.4,38.8,10,4007,19,4.13,,,,,29,,112,,-2.3,0:09:29,20,MIL is OFF0 codes,4300,56.9,1,
1523,1.51E+12,-589.403.971,-3.517.863.891,50,control4,99,87,39.6,40.4,10,3492,96,4.27,,,,,29,,98,,0,0:09:33,20.4,MIL is OFF0 codes,,59.2,1,
1524,1.51E+12,-589.475.586,-3.517.821.917,48,control4,99,87,40.4,42.7,11,3349,96,4.6,,,,,29,,107,,-4.7,0:09:37,21.2,MIL is OFF0 codes,,54.5,1,
1525,1.51E+12,-589.579.105,-3.517.780.422,44,control4,99,86,41.2,58.4,11,5402,97,9.41,,,,,29,,115,,1.6,0:09:41,28.2,MIL is OFF0 codes,,60.8,1,
1526,1.51E+12,-589.689.993,-3.517.738.832,43,control4,99,86,48.6,100,11,3858,97,70.11,,,,,29,,122,,2.3,0:09:45,83.5,MIL is OFF0 codes,,61.2,1,
1527,1.51E+12,-589.807.476,-3.517.689.932,41,control4,99,85,48.2,17.3,11,4122,96,9.14,,,,,29,,129,,0,0:09:49,27.5,MIL is OFF0 codes,,65.9,1,
1528,1.51E+12,-589.923.762,-3.517.637.851,43,control4,98,85,44.7,18.4,11,4323,97,5.9,,,,,29,,132,,7,0:09:53,23.5,MIL is OFF0 codes,,63.9,1,
1529,1.51E+12,-590.043.659,-3.517.583.568,40,control4,99,85,40.8,41.6,11,4419,98,4.5,,,,,29,,136,,-2.3,0:09:57,20.4,MIL is OFF0 codes,,55.3,1,
1530,1.51E+12,-590.172.259,-3.517.529.962,41,control4,99,85,38.8,43.1,11,4527,99,4.41,,,,,29,,138,,-0.8,0:10:02,20.8,MIL is OFF0 codes,,52.2,1,
1531,1.51E+12,-590.304.041,-3.517.475.116,42,control4,98,85,38.4,36.5,11,4613,18,3.83,,,,,29,,138,,-3.1,0:10:05,20,MIL is OFF0 codes,,54.9,1,
1532,1.51E+12,-590.432.041,-3.517.420.081,39,control4,99,85,38.4,36.9,11,3777,95,3.9,,,,,29,,139,,1.6,0:10:09,20,MIL is OFF0 codes,,56.1,1,
1533,1.51E+12,-59.056.162,-3.517.368.816,39,control4,100,86,38.8,46.7,11,3806,101,7.92,,,,,29,,140,,-3.9,0:10:13,27.1,MIL is OFF0 codes,,51.8,1,
1534,1.51E+12,-590.691.048,-351.730.847,35,control4,99,86,41.2,61.6,11,3832,98,19.98,,,,,29,,141,,-7,0:10:17,32.5,MIL is OFF0 codes,,67.8,1,
1535,1.51E+12,-59.082.135,-351.725.482,35,control4,99,86,43.1,100,11,3846,18,40.15,,,,,29,,137,,-10.2,0:10:22,36.9,MIL is OFF0 codes,,68.2,1,
1536,1.51E+12,-590.943.746,-3.517.192.125,32,control4,99,86,43.5,36.9,11,3689,64,21.73,,,,,29,,132,,-1.6,0:10:25,33.7,MIL is OFF0 codes,,74.9,1,
1537,1.51E+12,-591.063.284,-3.517.149.191,33,control4,99,86,45.1,94.5,11,3607,102,67.1,,,,,29,,134,,0,0:10:30,43.9,,,67.5,1,
1538,1.51E+12,-59.118.773,-3.517.094.456,29,control4,99,86,46.7,100,11,3669,23,78.18,,,,,29,,133,,1.6,0:10:34,67.5,,,60,0,
1539,1.51E+12,-591.308.793,-3.517.038.962,29,control4,99,85,47.5,100,11,3553,97,76.47,,,,,,,132,,0,0:10:38,44.7,,,64.3,1,
1540,1.51E+12,-591.432.842,-3.516.985.466,29,control4,99,85,47.1,93.7,11,3634,98,45.38,,,,,29,,135,,0.8,0:10:42,38.8,MIL is OFF0 codes,,64.7,1,
1541,1.51E+12,-591.557.978,-3.516.930.104,31,control4,100,85,47.5,100,11,3720,96,53.28,,,,,29,,136,,-0.8,0:10:46,41.2,,,63.9,1,
1542,1.51E+12,-591.682.435,-3.516.880.786,32,control4,99,85,45.9,16.9,11,3592,97,9.25,,,,,29,,130,,-0.8,0:10:50,30.6,MIL is OFF0 codes,,65.9,1,
1543,1.51E+12,-591.807.014,-3.516.840.915,34,control4,99,85,45.1,16.5,11,3571,97,12.48,,,,,29,,132,,5.5,0:10:54,32.2,MIL is OFF0 codes,,69.8,1,
1544,1.51E+12,-591.933.287,-3.516.814.367,36,control4,99,85,44.7,100,11,3586,32,69.77,,,,,29,,,,-1.6,0:10:58,83.5,MIL is OFF0 codes,,60.8,1,
1545,1.51E+12,-592.063.228,-3.516.803.618,35,control4,99,85,45.9,100,11,3453,18,76.29,,,,,29,,114,,2.3,0:11:02,83.5,MIL is OFF0 codes,,60.4,1,
1546,1.51E+12,-592.167.831,-351.680.399,35,control4,99,85,44.3,17.3,11,2802,19,8.69,,,,,29,,70,,0,0:11:06,27.5,MIL is OFF0 codes,,66.3,1,
1547,1.51E+12,-592.226.499,-3.516.805.178,34,control4,99,85,40.8,18,11,1379,22,5.55,,,,,29,,20,,9.4,0:11:10,22.7,MIL is OFF0 codes,,64.3,1,
1548,1.51E+12,-592.250.117,-3.516.805.036,35,control4,99,85,37.3,17.3,11,1835,82,7.28,,,,,29,,40,,0,0:11:14,25.9,MIL is OFF0 codes,,65.1,1,
1549,1.51E+12,-592.284.133,-3.516.809.225,34,control4,99,85,34.9,42,12,3369,22,5.01,,,,,29,,44,,-1.6,0:11:18,20.4,MIL is OFF0 codes,,66.7,1,
1550,1.51E+12,-592.328.138,-3.516.829.612,34,control4,99,84,32.9,40,12,3621,20,4.42,,,,,29,,36,,5.5,0:11:22,20.4,MIL is OFF0 codes,,56.9,1,
1551,1.51E+12,-592.357.944,-3.516.819.428,36,control4,99,84,33.7,36.9,12,2579,20,3.86,,,,,29,,20,,1.6,0:11:26,19.6,MIL is OFF0 codes,,59.2,1,
1552,1.51E+12,-592.351.609,-3.516.800.279,36,control4,100,84,34.9,38.8,12,1762,79,3.87,,,,,29,,33,,6.2,0:11:30,20,MIL is OFF0 codes,,57.6,1,
1553,1.51E+12,-592.315.795,-3.516.795.901,38,control4,98,85,37.6,100,12,3148,98,56.19,,,,,29,,61,,0,0:11:34,83.5,MIL is OFF0 codes,,59.6,1,
1554,1.51E+12,-592.247.693,-3.516.799.668,36,control4,99,85,40.8,100,12,5713,95,76.81,,,,,29,,83,,0,0:11:38,83.5,MIL is OFF0 codes,,60.8,0,
1555,1.51E+12,-592.162.594,-3.516.799.343,35,control4,98,85,44.7,100,12,4273,96,19.29,,,,,29,,99,,0,0:11:42,31,MIL is OFF0 codes,,65.1,0,
1556,1.51E+12,-592.059.759,-3.516.798.399,35,control4,98,86,46.3,100,12,5045,98,90.36,,,,,29,,112,,0,0:11:46,83.5,MIL is OFF0 codes,,60.8,0,
1557,1.51E+12,-591.945.896,-3.516.808.652,37,control4,98,87,47.5,100,12,5637,96,66.3,,,,,29,,120,,-6.2,0:11:50,83.5,MIL is OFF0 codes,,71.4,1,
1558,1.51E+12,-591.829.235,-351.682.597,34,control4,99,87,47.1,49.4,12,5657,96,25.28,,,,,29,,125,,-9.4,0:11:54,34.5,MIL is OFF0 codes,,70.2,1,
1559,1.51E+12,-591.698.405,-3.516.863.301,34,control4,98,87,44.7,16.9,12,4209,96,6.25,,,,,28,,133,,,0:11:58,24.3,MIL is OFF0 codes,,65.1,1,
1560,1.51E+12,-591.579.727,-3.516.916.005,32,control4,98,88,41.6,16.9,12,4485,99,8.46,,,,,29,,142,,0,0:12:02,27.1,MIL is OFF0 codes,,66.3,1,
1561,1.51E+12,-59.144.756,-3.516.974.599,30,control4,98,88,40,16.9,12,4761,96,7.11,,,,,29,,147,,0,0:12:06,25.9,MIL is OFF0 codes,,65.1,1,
1562,1.51E+12,-591.311.432,-3.517.032.706,29,control4,98,88,38,18,12,4897,98,5.45,,,,,29,,150,,4.7,0:12:10,23.1,MIL is OFF0 codes,,63.9,1,
1563,1.51E+12,-591.171.869,-3.517.094.681,30,control4,98,88,36.5,45.5,12,5013,97,14.94,,,,,29,,154,,7,0:12:14,31,MIL is OFF0 codes,,73.7,1,
1564,1.51E+12,-591.031.399,-3.517.155.581,29,control4,98,88,38.8,64.7,12,5063,95,26.48,,,,,29,,154,,-1.6,0:12:18,34.9,MIL is OFF0 codes,,69.8,1,
1565,1.51E+12,-590.889.089,-3.517.217.762,31,control4,98,88,40,18.8,12,5133,97,9.23,,,,,28,,157,,3.9,0:12:22,29.8,MIL is OFF0 codes,,64.7,1,
1566,1.51E+12,-590.748.076,-3.517.280.028,33,control4,98,88,41.6,19.2,12,5143,96,28.3,,,,,29,,152,,-3.1,0:12:26,46.3,MIL is OFF0 codes,,64.3,1,
1567,1.51E+12,-590.609.479,-3.517.341.863,37,control4,98,88,42.4,18,12,5022,91,6.94,,,,,29,,150,,0,0:12:30,25.5,MIL is OFF0 codes,,69.4,1,
1568,1.51E+12,-590.466.091,-3.517.400.395,34,control4,98,88,41.2,18.8,12,4990,39,5.33,,,,,29,,146,,0,0:12:34,23.1,MIL is OFF0 codes,,63.5,1,
1569,1.51E+12,-590.332.115,-3.517.457.421,34,control4,98,88,39.2,35.7,12,4834,97,3.65,,,,,28,,148,,-6.2,0:12:38,19.2,MIL is OFF0 codes,,62.4,1,
1570,1.51E+12,-590.195.732,-3.517.516.056,34,control4,98,87,38,35.3,12,4965,98,4.16,,,,,28,,153,,-2.3,0:12:42,20.4,MIL is OFF0 codes,,56.9,1,
1571,1.51E+12,-590.053.668,-3.517.575.324,29,control4,98,87,37.6,38.4,12,5113,97,4.14,,,,,28,,156,,0.8,0:12:46,20.4,MIL is OFF0 codes,,59.6,1,
1572,1.51E+12,-589.910.798,-3.517.635.602,27,control4,98,87,38.4,34.5,13,5227,78,4.02,,,,,28,,159,,-0.8,0:12:50,20,MIL is OFF0 codes,,58.4,1,
1573,1.51E+12,-589.757.219,-3.517.702.593,27,control4,98,87,39.2,36.5,13,5288,51,4.11,,,,,29,,156,,0.8,0:12:54,20,MIL is OFF0 codes,,56.5,1,
1574,1.51E+12,-589.620.298,-3.517.763.109,31,control4,98,87,40,35.7,13,5041,18,4.03,,,,,29,,119,,3.9,0:12:58,20,MIL is OFF0 codes,,62,1,
1575,1.51E+12,-589.503.457,-3.517.803.826,29,control4,98,87,40.4,37.6,13,3463,17,4.13,,,,,29,,73,,1.6,0:13:02,20.4,MIL is OFF0 codes,,60.4,1,
1576,1.51E+12,-589.453.663,-3.517.824.996,28,control4,98,87,40.8,35.7,13,2616,87,3.96,,,,,29,,27,,1.6,0:13:06,20,MIL is OFF0 codes,,56.9,1,
1577,1.51E+12,-58.942.855,-3.517.831.401,30,control4,98,86,41.2,41.2,13,2851,98,4.56,,,,,29,,55,,-3.9,0:13:10,20.8,MIL is OFF0 codes,,53.3,1,
1578,1.51E+12,-589.376.919,-3.517.857.379,29,control4,98,86,42.7,100,13,5126,96,37.66,,,,,28,,74,,-2.3,0:13:14,32.2,MIL is OFF0 codes,,58.8,1,
1579,1.51E+12,-589.315.115,-3.517.888.104,32,control4,99,86,43.9,43.5,13,3843,97,20.06,,,,,28,,90,,0,0:13:18,32.9,MIL is OFF0 codes,,71,1,
1580,1.51E+12,-589.223.911,-351.792.408,31,control4,98,87,45.9,100,13,4610,98,71.46,,,,,28,,103,,-3.1,0:13:22,83.5,MIL is OFF0 codes,,60,1,
1581,1.51E+12,-589.126.931,-3.517.963.879,36,control4,98,87,48.6,19.6,13,5176,97,86.96,,,,,29,,101,,5.5,0:13:26,74.5,MIL is OFF0 codes,,66.3,1,
1582,1.51E+12,-589.025.992,-3.517.995.861,38,control4,97,88,48.6,17.6,13,5196,96,9.43,,,,,28,,116,,0,0:13:30,27.8,MIL is OFF0 codes,,67.1,1,
1583,1.51E+12,-588.915.013,-3.518.017.112,39,control4,97,88,44.7,18,13,5588,19,6.71,,,,,29,,100,,3.9,0:13:34,25.5,MIL is OFF0 codes,,64.3,1,
1584,1.51E+12,-588.808.936,-3.518.043.849,40,control4,97,88,43.1,40.4,13,4822,18,14.29,,,,,29,,90,,0,0:13:38,29.8,MIL is OFF0 codes,,74.5,1,
1585,1.51E+12,-588.729.288,-3.518.060.518,39,control4,99,88,42,46.7,13,3804,88,17.49,,,,,29,,82,,0,0:13:42,32.2,MIL is OFF0 codes,,74.1,1,
1586,1.51E+12,-588.652.845,-3.518.079.695,40,control4,99,88,42.4,18.4,13,3991,18,6.72,,,,,29,,77,,3.1,0:13:46,25.1,MIL is OFF0 codes,,67.1,1,
1587,1.51E+12,-588.581.477,-3.518.090.758,43,control4,99,88,42.4,26.3,13,3606,18,6.92,,,,,29,,66,,3.9,0:13:50,25.1,MIL is OFF0 codes,,76.5,1,
1588,1.51E+12,-588.516.568,-3.518.107.565,39,control4,99,88,41.2,19.2,13,3104,18,6.81,,,,,29,,30,,0,0:13:54,25.1,MIL is OFF0 codes,,70.2,1,
1589,1.51E+12,-588.490.519,-3.518.114.193,41,control4,99,88,41.2,23.5,13,786,88,6.4,,,,,29,,25,,3.9,0:13:58,25.1,MIL is OFF0 codes,,74.9,1,
1590,1.51E+12,-588.476.447,-3.518.120.489,42,control4,100,88,38.4,23.1,13,2654,97,12.02,,,,,29,,45,,6.2,0:14:02,33.3,MIL is OFF0 codes,,76.9,1,
1591,1.51E+12,-588.415.787,-3.518.127.604,43,control4,99,88,41.2,100,13,2438,95,84.08,,,,,29,,67,,0,0:14:06,83.5,MIL is OFF0 codes,,60.4,0,
1592,1.51E+12,-588.364.055,-3.518.123.391,45,control4,98,88,43.9,,13,3564,99,14.46,,,,,29,,90,,0,0:14:10,31,MIL is OFF0 codes,,68.2,1,
1593,1.51E+12,-58.826.997,-3.518.079.134,44,control4,98,88,43.5,100,13,4704,19,107.37,,,,,28,,102,,0,0:14:14,83.1,MIL is OFF0 codes,,61.2,1,
1594,1.51E+12,-588.184.418,-3.518.016.511,45,control4,98,88,45.1,100,13,4829,18,76.26,,,,,29,,85,,-3.1,0:14:18,83.5,MIL is OFF0 codes,,,,
1595,1.51E+12,-588.111.856,-3.517.960.916,44,control4,98,88,46.7,44.3,13,4021,19,15.7,,,,,29,,72,,0,0:14:22,31,MIL is OFF0 codes,,70.6,1,
1596,1.51E+12,-588.056.444,-3.517.919.357,41,control4,98,88,44.3,100,13,,19,91.68,,,,,29,,47,,0,0:14:26,83.5,MIL is OFF0 codes,,,,
1597,1.51E+12,-588.021.834,-3.517.889.799,44,control4,98,88,42.7,17.6,14,1634,30,10.65,,,,,29,,29,,0,0:14:30,29.4,MIL is OFF0 codes,,,,
1598,1.51E+12,-587.999.693,-3.517.872.626,41,control4,98,88,35.7,18.8,14,887,77,3.03,,,,,29,,22,,10.9,0:14:34,18,MIL is OFF0 codes,,,,
1599,1.51E+12,-587.980.437,-3.517.854.862,39,control4,99,88,34.1,81.6,14,2522,32,25.98,,,,,29,,52,,0,0:14:38,43.1,MIL is OFF0 codes,,60.8,1,
1600,1.51E+12,-587.936.725,-3.517.822.717,37,control4,99,88,38,18.4,14,2789,43,13.97,,,,,29,,67,,0,0:14:42,30.6,MIL is OFF0 codes,,64.3,0,
1601,1.51E+12,-587.881.312,-3.517.780.836,34,control4,99,88,40.8,100,14,3229,18,63.31,,,,,29,,58,,-3.9,0:14:46,83.5,MIL is OFF0 codes,,63.1,1,
1602,1.51E+12,-587.834.716,-3.517.746.479,35,control4,99,88,43.1,100,14,2717,18,68.52,,,,,29,,49,,2.3,0:14:50,45.1,MIL is OFF0 codes,,62,1,
1603,1.51E+12,-587.794.247,-3.517.721.478,36,control4,99,88,43.9,100,14,2352,19,55.74,,,,,29,,31,,-3.1,0:14:54,47.5,MIL is OFF0 codes,,60.8,1,
1604,1.51E+12,-587.767.989,-3.517.701.262,32,control4,99,88,43.1,16.9,14,739,30,7.22,,,,,30,,26,,0,0:14:58,25.9,MIL is OFF0 codes,,81.2,1,
1605,1.51E+12,-58.774.516,-35.176.892,34,control4,99,88,40.4,17.6,14,2118,64,4.38,,,,,29,,37,,11.7,0:15:03,20.8,MIL is OFF0 codes,,76.9,1,
1606,1.51E+12,-587.712.738,-3.517.690.528,35,control4,98,88,40.8,18,14,3451,96,8.71,,,,,29,,63,,0,0:15:07,27.1,MIL is OFF0 codes,,65.5,1,
1607,1.51E+12,-587.662.218,-3.517.728.521,30,control4,99,88,39.6,100,14,5205,101,60.74,,,,,29,,75,,-4.7,0:15:11,46.3,MIL is OFF0 codes,,63.5,1,
1608,1.51E+12,-587.606.439,-3.517.774.965,31,control4,99,88,39.2,18,14,3848,96,10.43,,,,,29,,88,,0,0:15:15,29,MIL is OFF0 codes,,72.9,1,
1609,1.51E+12,-58.753.351,-3.517.827.404,31,control4,99,88,34.9,18.8,14,4132,81,7.47,,,,,29,,94,,3.1,0:15:19,25.9,MIL is OFF0 codes,,64.7,1,
1610,1.51E+12,-587.456.231,-3.517.885.254,37,control4,99,88,35.3,100,14,3125,18,66.32,,,,,29,,,,0,0:15:23,83.5,MIL is OFF0 codes,,60.8,1,
1611,1.51E+12,-587.386.145,-3.517.939.051,42,control4,99,89,39.2,100,14,2705,42,84.35,,,,,29,,74,,-3.9,0:15:27,83.5,MIL is OFF0 codes,,61.6,0,
1612,1.51E+12,-587.323.998,-3.517.982.462,46,control4,99,89,40.8,31.8,14,2505,90,64.29,,,,,29,,82,,0,0:15:31,45.9,MIL is OFF0 codes,,78.8,1,
1613,1.51E+12,-587.250.769,-3.518.022.331,47,control4,99,89,35.7,20,14,2764,17,4.89,,,,,29,,82,,11.7,0:15:35,22,MIL is OFF0 codes,,76.9,1,
1614,1.51E+12,-587.177.075,-3.518.056.608,47,control4,99,89,34.9,100,14,2687,18,65.51,,,,,29,,73,,0,0:15:39,49.4,MIL is OFF0 codes,,65.1,1,
1615,1.51E+12,-587.113.078,-3.518.088.571,47,control4,99,89,38.4,100,14,1724,18,65.85,,,,,29,,56,,0,0:15:43,83.5,MIL is OFF0 codes,,60.4,1,
1616,1.51E+12,-58.706.287,-3.518.110.468,46,control4,99,88,41.2,100,14,2471,20,85.52,,,,,29,,27,,0,0:15:47,83.5,MIL is OFF0 codes,,62,0,
1617,1.51E+12,-587.035.901,-3.518.121.241,45,control4,99,88,43.9,100,14,890,32,100.64,,,,,30,,8,,0,0:15:51,83.5,MIL is OFF0 codes,,61.6,0,
1618,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,88,45.9,100,14,791,33,107.45,,,,,,,0,,0.8,0:15:55,83.1,MIL is OFF0 codes,,62,0,
1619,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,88,45.5,100,14,804,32,108.31,,,,,31,,0,,0,0:15:59,83.5,MIL is OFF0 codes,,62.4,1,
1620,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,89,44.3,17.3,14,805,31,13.67,,,,,31,,0,,0,0:16:03,30.6,MIL is OFF0 codes,,69,1,
1621,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,89,41.6,16.9,14,794,34,11.05,,,,,31,,0,,0,0:16:07,29.4,MIL is OFF0 codes,,67.8,1,
1622,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,89,34.9,17.6,14,791,32,6.46,,,,,31,,0,,-1.6,0:16:11,25.5,MIL is OFF0 codes,,66.3,1,
1623,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,90,37.3,100,14,807,35,91.93,,,,,31,,0,,0,0:16:15,83.5,MIL is OFF0 codes,,62,0,
1624,1.51E+12,-587.030.051,-3.518.125.186,45,control4,99,90,40.8,17.6,14,1060,101,13.92,,,,,30,,20,,0,0:16:19,30.6,MIL is OFF0 codes,,68.6,1,
1625,1.51E+12,-587.015.136,-3.518.132.688,45,control4,99,91,38.8,18.8,14,4728,100,9.81,,,,,30,,48,,0,0:16:23,27.8,,,66.7,1,
1626,1.51E+12,-586.968.842,-3.518.155.333,47,control4,98,91,37.6,100,14,4562,97,81.62,,,,,30,,65,,2.3,0:16:27,83.5,,,61.2,0,
1627,1.51E+12,-586.909.442,-3.518.184.459,47,control4,99,92,41.6,17.6,14,3418,19,15.66,,,,,30,,75,,0,0:16:31,31.4,MIL is OFF0 codes,,82.4,1,
1628,1.51E+12,-586.842.632,-3.518.216.903,47,control4,99,92,38.4,18,14,3477,18,10.9,,,,,30,,53,,0,0:16:35,29.4,MIL is OFF0 codes,,67.1,1,
1629,1.51E+12,-5.867.896,-351.823.647,48,control4,99,93,32.9,51.4,14,2255,32,6.39,,,,,30,,25,,-0.8,0:16:39,23.5,MIL is OFF0 codes,,65.9,1,
1630,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,93,32.5,94.5,14,803,38,23.21,,,,,31,,0,,-3.1,0:16:43,34.9,MIL is OFF0 codes,,57.3,1,
1631,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,94,34.5,38,14,791,33,4.22,,,,,31,,0,,-7.8,0:16:47,19.6,MIL is OFF0 codes,,54.5,1,
1632,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,94,33.3,36.5,14,812,31,4.04,,,,,31,,0,,0.8,0:16:51,20.4,MIL is OFF0 codes,,63.1,1,
1633,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,94,33.3,34.9,14,812,34,4.04,,,,,31,,0,,-0.8,0:16:55,19.6,MIL is OFF0 codes,,58,1,
1634,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,95,33.3,39.6,14,832,66,4.35,,,,,31,,13,,-7.8,0:16:59,20.4,MIL is OFF0 codes,,56.1,1,
1635,1.51E+12,-586.766.784,-3.518.243.399,48,control4,99,95,32.2,51,14,3026,49,10.69,,,,,30,,28,,-3.1,0:17:03,31.8,MIL is OFF0 codes,,53.3,1,
1636,1.51E+12,-586.731.744,-35.182.568,52,control4,99,95,32.2,34.9,14,2601,30,3.55,,,,,30,,39,,-1.6,0:17:07,19.2,MIL is OFF0 codes,,62,1,
1637,1.51E+12,-586.699.301,-3.518.281.022,50,control4,99,96,33.7,39.6,14,3314,55,4.53,,,,,30,,50,,0,0:17:11,20.8,MIL is OFF0 codes,,52.2,1,
1638,1.51E+12,-586.666.275,-3.518.320.876,47,control4,98,96,34.5,0,14,4593,100,0,,,,,30,,72,,0,0:17:15,23.9,MIL is OFF0 codes,,63.1,1,
1639,1.51E+12,-586.632.131,-3.518.381.285,42,control4,99,97,,,14,3816,76,,,,,,30,,91,,,0:17:19,,MIL is OFF0 codes,,,,
1640,1.51E+12,-586.591.033,-3.518.462.015,40,control4,99,97,,,14,4622,88,,,,,,30,,100,,,0:17:23,,MIL is OFF0 codes,,,,
1641,1.51E+12,-586.547.289,-3.518.552.668,38,control4,99,97,,,14,3367,84,,,,,,30,,105,,,0:17:27,,MIL is OFF0 codes,,,,
1642,1.51E+12,-586.495.682,-351.864.495,39,control4,99,97,,,14,3529,17,,,,,,30,,103,,,0:17:31,,MIL is OFF0 codes,,,,
1643,1.51E+12,-586.445.222,-3.518.735.296,36,control4,99,97,,,14,3308,67,,,,,,30,,103,,,0:17:35,,MIL is OFF0 codes,,,,
1644,1.51E+12,-586.390.641,-351.881.868,34,control4,99,97,,,14,3347,95,,,,,,30,,101,,,0:17:39,,MIL is OFF0 codes,,,,
1645,1.51E+12,-586.332.078,-3.518.901.426,33,control4,99,96,,,14,3441,95,,,,,,30,,110,,,0:17:43,,MIL is OFF0 codes,,,,
1646,1.51E+12,-586.273.716,-3.518.987.663,32,control4,99,96,,,14,3738,17,,,,,,30,,113,,,0:17:47,,MIL is OFF0 codes,,,,
1647,1.51E+12,-586.196.832,-3.519.078.219,34,control4,99,95,,,14,3528,17,,,,,,30,,84,,,0:17:51,,MIL is OFF0 codes,,,,
1648,1.51E+12,-586.126.694,-3.519.149.919,33,control4,99,94,,,14,2192,18,,,,,,30,,65,,,0:17:55,,MIL is OFF0 codes,,,,
1649,1.51E+12,-586.090.969,-3.519.196.623,27,control4,99,94,,,15,2877,18,,,,,,30,,41,,,0:17:59,,MIL is OFF0 codes,,,,
